Wmean
0.512817919254303
0.797917902469635
0.8928670883178711
0.997974693775177
0.9354455471038818
0.8498958349227905
0.5658669471740723
0.7838696241378784
0.8763870596885681
1.0277302265167236
0.9137074947357178
0.7984552979469299
0.48279067873954773
0.8190420269966125
0.8396122455596924
0.7411738634109497
0.8399096727371216
0.7376358509063721
0.40131983160972595
0.809914231300354
0.7921218276023865
0.864686131477356
0.840796172618866
0.7705880999565125
0.5197425484657288
0.8144875168800354
0.7588934898376465
0.9312804937362671
0.7984833121299744
0.9294970631599426
0.6631214618682861
0.9383680820465088
0.96399986743927
0.9389683604240417
0.9426220655441284
0.9703406095504761
0.6285521388053894
0.6979396939277649
0.8484460115432739
0.9254801273345947
0.9132003784179688
0.9377921223640442
0.627994954586029
0.8685882687568665
0.8551318645477295
0.8806304335594177
0.9009820222854614
0.7352076172828674
0.6411899924278259
0.798663318157196
0.8322689533233643
0.9742728471755981
0.9132562875747681
0.8199613690376282
""
