col1
1.0701234340667725
1.225784182548523
1.2730579376220703
1.360945463180542
1.3396847248077393
1.2838069200515747
0.9175657629966736
1.3589235544204712
1.4175305366516113
1.4811722040176392
1.3690677881240845
1.2644144296646118
0.898572564125061
1.1891400814056396
1.4196584224700928
1.3836605548858643
1.3122634887695312
1.2869073152542114
0.9131861329078674
1.1432565450668335
1.2060527801513672
1.2697709798812866
1.315888524055481
1.1876221895217896
0.8987038731575012
1.137877345085144
1.2981393337249756
1.4271022081375122
1.3540496826171875
1.3327977657318115
0.9211404919624329
1.2074851989746094
1.3830519914627075
1.474143624305725
1.4637773036956787
1.4633550643920898
1.0138282775878906
1.254189133644104
1.3918551206588745
1.4536383152008057
1.519661784172058
1.4750087261199951
0.9954332113265991
1.159320592880249
1.2308429479599
1.3892079591751099
1.348366618156433
1.328718900680542
0.9488639831542969
1.1611520051956177
1.311847448348999
1.4788906574249268
1.4660720825195312
1.4321911334991455
""
